word1,word2,label
magliolo,lisenby,0
journey,durney,1
mckeehan,procurements,0
vanderheyden,meck,0
kaczynski,levangie,0
belair,mer,1
uland,doland,1
negley,americans',0
halimeda,ada,1
veneer,unclear,1
sixteen,eileen,1
eckardt's,nick's,0
zealous,stepha,0
zarb,exactly,0
chatwal,krogh,0
evangelism,evangelism,1
trucco,unknowingly,0
servidio,overspent,0
levity,militants,0
improvise,dies,1
kamm,drabbed,0
bacci,bracci,1
nouvelle,gabriele,1
level's,idaline,0
amiot,finex,0
boan,barrone,1
transfixed,vandenberg,0
horacek,ciocca,0
szczygiel,ciel,1
petrovich,wiltgen,0
encouraged,non-smoking,0
harders,anatola,0
belvoir,jamar,1
neff,szymborski,0
immunization,desalination,1
prolifically,restiveness,0
scope,redressing,0
infest,cuthbertson,0
bedraggled,bidwell,0
k.,dovey,1
weger,tate's,0
natural,winberry,0
cervesato,fiefdoms,0
pamphleteer,fleer,1
sandbaggers,kleve,0
rexana,ashkenazi,0
traeger,vietti,0
isoetec,faulkner,0
bearce,willingham,0
scheer,frere,1
godbout,mortis,0
selies,alleles,1
eliott,disabused,0
declaration,gradation,1
adelsberger,clavette,0
feliciano,cano,1
wineland,syron,0
boutin,hann,1
parolees,referee's,1
jailed,premeditated,0
rennels,occidental's,1
correspondent,stanaland,0
boal,train,0
brobeck,rhyner,0
desalinization,coordination,1
lessig,writhing,0
misrepresenting,representing,1
sandman,merle,0
strow,jonassen,0
galleria,ia,1
dissing,ganes,0
shearer,heads,0
toobin's,washi's,0
luth,mentoring,0
paulina,andreana,1
vein,slane,1
villella,leola,1
schrum,krum,1
antidiscrimination,reiteration,1
invulnerability,exposures,0
woerner,throbbing,0
decompose,renault's,1
lasting,mckeough,0
rougeau,groleau,1
sleds,irrespective,0
sus,kus,1
hino,biosafety,0
singularization,cogitation,1
mau,bebeau,1
diversification,assassination,1
infantino,wino,1
disinfect,bedsole,0
buccino,felts,0
tritz,gets,1
elle,mizel,1
viren,jesselson,0
desoto,castillo,0
savage,kube,0
pontifications,emancipations,1
lambs',recovery's,0
bireme,homeyer,0
hafif,saif,1
puzzle,holtz's,0
cordes,affords,1
haitiens,situation's,1
deyton,slayton,1
weier,schleyer,1
streps,brittlest,0
kingfishers,around,0
inaccurately,simington,0
authentication,fluoridation,1
awaited,translated,1
surette,deseret,1
smucker,gramlich,0
vande,bidder,0
empties,hinderliter,0
dyce,tycoon's,0
sycara,zora,0
gwinnett,vignette,1
bronte's,sodomizing,0
santella,swehla,1
reservation,personalization,1
dressier,moviemakers,0
took,hook,1
fayanne,bousman,1
perdue,jew,1
lebar,kahr,1
agnostic,ehrenfeld,0
remembrances,kovich,0
memoranda,jed,0
donkeys,prairie,0
nicholi,sable,0
modification,commercialization,1
sergei,chevrolet,1
moscoso,summitville,0
dau,theriault,1
mccook,kirkuk,1
under-age,aeromar,0
elly,kelly,1
avoid,benton,0
saccone,santone,1
oft,bartlestein,0
garajda's,crucible,0
schneid,forestalling,0
lamboy,fessler,0
tovaz,kunert,0
casciato,drift,0
sarris,turks,0
hispano,pagano,1
sotello,rebello,1
forgette,jeanerette,1
turkey's,sloper,0
jude's,cumulative,0
neely,verrilli,1
reverberation,polarization,1
athie,chipita,0
ramseur,birr,1
spangled,gummy,0
outrageousness,chambers',0
babinski,zabinski,1
kornreich,liquide,0
jews,pursues,1
buchinger,vater,0
hurt,divert,1
neveau,browe,1
upgrade,disobeyed,1
lotty,lottie,1
mcgagh,straw,1
kilpatrick,kudos,0
ligation,dehydration,1
jacintha,petrucelli,0
common,deike,0
flea,kee,1
estrella,brunella,1
arboreal,gubernatorial,1
benyamin,benzene,1
pyro,keynotes,0
zalar,yahr,1
olund,automated,0
mcvay,banpais,1
annett,antoinette,1
flasch,staggering,0
abductee,yi,1
mobile's,sobils,1
dissolve,kleber,0
aloni,chiengmai,0
birkner,christen,0
sinners,monnier,0
minkow,nikolai,0
kral,kal,1
manny's,rappold,0
poetic,hettick,1
sophomore,nangle,0
bell,chell,1
societa,carretta,1
zahn,duignan,1
analyzers,aqua,0
lady's,ahasuerus,0
baehr,flair,1
vandergrift's,almasy,0
excused,pollo,0
yale,ail,1
tutu,balentine,0
clampitt,witte,1
presage,cottonwoods,0
luhr,ur,1
evaluation,orchestration,1
tutored,escalation,0
felt,patronizing,0
speculation,fortification,1
ku,louw,1
socratic,phosphatic,1
importation,capitulation,1
bryan,spotters,0
berquist,spicing,0
armstrong's,dayhoff,0
rulli,schooley,1
nagi,ann,0
strategem,morasses,0
caporale,rolley,1
dorta,zink,0
agresource,salcedo,0
shrinkage,televangelists,0
coopers,kind,0
collectivization,oration,1
klingerman,nghi,0
sheikh,requa,0
mcknew,fitzhugh,1
deva,alleva,1
crowned,aground,1
assail,pale,1
redeployed,bloyd,1
struck,duck,1
communization,titillation,1
annihilation,adorno,0
glossed,lasley,0
televisions,eject,0
rationalization,disorganization,1
nolana,haldana,1
zeis,g.'s,1
perrino,camino,1
phlcorp,reoffered,0
klucevsek,underdown,0
baver,moscowitz,0
abou,shiu,1
corbu,abreu,1
kobrin,furnas,0
brendan,emilie,0
cutworm,fluxional,0
flaugh,chaw,1
baratta,lafata,1
dacey,flamemaster,0
cyclades,ladies,1
natasha's,rages,0
teary,polarography,0
pavlock,magnitogorsk,0
bays,faze,1
vigeant,maddeningly,0
oro,morro,1
kiddy,liddy,1
swedes,seed's,1
recitation,marginalization,1
folino,sortino,1
syna,bina,0
yingling,mazzola,0
decays,skase,1
incinerated,family's,0
cheeses,saddened,0
importation,indoctrination,1
segregation,reunification,1
ornery,poli,0
edicts,secured,0
kovalchik,tuinstra,0
ouimet,ret,1
subsidizing,witucki,0
thrill,tamil,1
plohn,mazone,1
graeff,fraph,1
crusade,upgrade,1
bedingfield,floorboard,0
mirti,sunnyvale,0
saffir,kasper,0
whim,consultancy,0
segmentation,hallucination,1
handout,seth,0
uptain,kaine,1
leper,sahagun,0
dinoseb,munster,0
mavrodi,laurance,0
bachailian,raphalian,1
lonetree,ardmore,0
downsizing,evert,0
cizneros,mello,0
gose,transpose,1
abdication,pagination,1
stealthier,slitting,0
nolita,akita,1
doctor's,everage,0
mation,monopolization,1
reule,kool,1
deslatte,labatt,1
nitze,omnicom,0
care,where,1
weier,thayer,1
ells,cartels,1
howse,rouse,1
headed,freeholders,0
impression,decompression,1
infiltration,identification,1
collin,linscott,0
co.,beaudreau,1
la-crosse,coss,1
allied,heid,1
rocha,membered,0
greim,supreme,1
bleak,respondents,0
mckibbin,mothershead,0
.full-stop,appalled,0
villani,indal,0
baboons,junes,1
kohl,previews,0
butterfield,gem,0
behymer,grand's,0
co,loew,1
ki,be,1
magnetic,alphabetic,1
kurihara,hakeem,0
gel,apel,1
honoria,brasow,0
castrations,inclinations,1
lei,wy,1
santaniello,pisello,1
marchewka,fan's,0
collingsworth,veteran's,0
bartelt,renegotiation,0
abbreviations,eliminations,1
interjection,cowie,0
antiballistic,moralistic,1
warren's,conditioners,0
jaroszynski,balinski,1
reale,amargosa,0
evangelism,klinkner,0
goyne,selmer,0
zeien,wilkey,0
violinist,rainfall,0
criminalization,aspiration,1
clews,jews,1
pontificater,anarchical,0
susser,fina,0
derr,ensnare,1
mujahadeen,doolen,0
frier,tyer,1
badman,ommen,0
making,retaking,1
dufrane,mayne,1
clarification,redecoration,1
mcelhinney,dalfonso,0
mcgonagle,komara,0
zermeno,renno,1
sermon,husbands',0
hermans,armacost,0
pagliaro,cannistraro,1
jersians,multi,0
rhymes,dimes,1
priscilla,kurilla,1
luddy,buddy,1
probation,genetization,1
emphatic,thematic,1
subordination,equalization,1
bergquist,militello,0
rollei,jeffreys,0
mentality,principality,1
vindicator,praytor,1
solari,neumann,0
tillie,filly,1
a.,quaye,1
benge,feldene,0
intimation,diversification,1
gael,they'll,1
spruce,profuse,1
godshall,changchun,0
disbursed,shoen,0
tausch,vendors,0
renationalization,aspiration,1
mcconn,nippon,1
schweers,athletic,0
lapland,causes,0
customize,metallic,0
fiumara,internatonal,0
khad,shahrzad,1
sie,shieh,1
cohn,morricone,1
sibelle,loiselle,1
labell,strehl,1
idealistic,phair,0
psychoanalytic,holston,0
poh,lozeau,1
savino,molino,1
katyusha,cappuccino,0
kahle,hahl,1
fireweed,determines,0
clenches,corkins,0
petroni,rigoni,1
apparatuses,odden,0
montini,corsini,1
misappropriation,excommunication,1
sephlon's,schiltknecht,0
mutations,riceville,0
birney,muggy,0
talkington,geo,0
affiliate,apra,0
clubs,ribbed,0
lycra,unrealistically,0
faus,kieser,0
demodulation,civilization,1
organization,collectivization,1
demaray,milbauer,0
minervini,vantine,1
equates,states',1
snail's,tails,1
fatal,groover,0
facilitation,keitel,0
crystallizing,dillenbeck,0
reassessment,investment,1
markwell,culminates,0
aloia,proia,1
kareem,joachim,1
neidhart,ruyle,0
mortell,heggen,0
certification,examination,1
soffer,bored,0
resumption,tobey,0
barbers,bonnema,0
dye,valentini,0
morningstar's,britannia,0
geocentric,eccentric,1
self-dormant,spaniol,0
dilenschneider,incubating,0
sensed,bhutto,0
slap,andersson,0
weld,compelled,1
skudra,firenzas,0
respectability,collectibility,1
heirs,imitative,0
stares,blares,1
pasquarelli,celli,1
swartzlander,majorca,0
divorce,tiaacref's,0
bera,thera,1
cut,but,1
barroso,rosso,1
marse,observations,0
beddoe,callier,0
teruya,altar,0
ripples,osteopathic,0
netherton,saharan,0
feinberg,wending,0
onerous,bonura,0
bottini,marini,1
imbue,babu,1
slane,mclane,1
whale,jail,1
specials,weirder,0
laut,ought,1
michelle's,nabretta,0
traynor,kaner,1
deblanc,romain,0
emigration,remuneration,1
aldora,zadora,1
dey,mckay,1
falconi,forgione,1
tappe,jap,1
wellman,hellman,1
hefley,courthouse,0
whistled,bena,0
haitian,cannibalization,1
raposa,banta,0
bandt,ant,1
lima,houser,0
dynes,mines,1
uninterested,savages,0
plucky,pilkerton,0
guinier,cords,0
foliation,indication,1
vexing,rabinovich,0
lynch,harping,0
presutti,beauty,1
braziers,roderick,0
prebble,maddy,0
sayad,delamater,0
polsinelli,perrelli,1
varity,sissie,0
teng,cheng,1
sprawling,gradovs,0
rivalry,miami,0
fleeced,vannest,1
pease,maryse,1
here,mcgivney,0
beutel,repel,1
gangi,oddest,0
yasin,cassin,1
sanmiguel,savel,1
geena,elvina,1
threw,drew,1
dotan,wotan,1
elation,pasteurization,1
overflow,lheureux,1
complied,collide,1
unceremoniously,superintendent's,0
dinkins,wingo,0
zoologist,sinks,0
croquet,nay,1
volts,chertoff,0
donation,vindication,1
rossow,trapasso,1
carat,panam,0
labat,advise,0
sabortech,dovetailed,0
prearrange,shortchange,1
ow,boudreaux,1
tortilla,selinas,0
schlageter,carbonize,0
hazeltine,insularity,0
variations,permutations,1
subdivide,beside,1
pete's,cheats,1
bann,bran,1
kvale,averell,1
risley,galloon,0
motrin,chalks,0
abele,piel,1
democratization,devaluation,1
objectors,defectors,1
views,toulouse,1
aziz,returnees,1
cessation,exhalation,1
berchenall,burning,0
hovey,updegrove,1
lugi,lantz,0
hyped,wadlow,0
snicker,clicker,1
hoggart,erawan,0
gasbarro,janow,0
sydell,sanmiguel,1
voice,naive,0
cieslinski,lapinsky,1
generalizations,malformations,1
violett,verrette,1
gawker,indiscretions,0
biffle,supplanting,0
debts,sets,1
railings,federative,0
brickell,nicoll,1
quarry,rozzell,0
formation,titillation,1
cavagnaro,spadaro,1
allocations,revocations,1
bergamini,feeney,1
nordic,partner's,0
nellette,mesker,0
siano,prezzano,1
bustard,ace,0
extrapolation,domestication,1
causby,sliney,0
drina,selina,1
label,scimeca,0
callebs,dilation,0
fone,postpone,1
nudity,eizenstat,0
domestication,morsch,0
ponzetti,lionetti,1
toniest,aspirin's,0
presenter,genter,1
vaxstation,ligation,1
includes,eggenberger,0
belyeu,knew,1
delegation,desalinization,1
municipality,commonality,1
pettie,cornhusking,0
villani,pisani,1
sgambati,bilotti,1
fukui,purified,0
baldry,hour's,0
lasala,hajek,0
vain,refrain,1
summarizes,younger,0
schone,koehn,1
zulfikar,hajjar,1
oelman,celano,0
kysor,eggplants,0
danser,reiber,0
o'mara,lara,1
colorization,accusation,1
pesina,ermina,1
miera,akira,1
equifax,egg,0
roudebush,stackhouse,0
cliched,maid,1
zanni,cranny,1
livid,schlager,0
fleshman,milano,0
stinel's,gels,1
primroses,ghio,0
vocation,indoctrination,1
bertoni,franzoni,1
shea,lait,1
stalinization,croatian,1
zel,belle,1
jai,kwai,1
pitting,whitting,1
pretense,condense,1
altoid,crowns,0
abdollah,vala,1
darn,alkermes,0
kiri,amiri,1
guidone,falzone,1
o'mori,florry,1
almodovar,machado,0
recantation,extrapolation,1
abdication,desperation,1
indiscretions,stenciled,0
fontenot,eyster,0
abolitionism,oehme,0
maluso,peluso,1
brockington,jonathan's,0
delights,wismer,0
telecommunications,crustaceans,1
bimini,greco-roman,0
fiorentino,corvino,1
guglielmo,rayovac,0
initiating,churchhouse,0
zedong,long,1
klan,mcfann,1
africans,steeber,0
chadderdon,wallgren,0
auerback,exchangeable,0
jirak,borak,1
bardon,haughn,1
intricately,newson,0
aleman,sharpshooters,0
masterbates,devaul,0
pressler,heidstra,0
rochelle,brownell,1
sat,flat,1
predestination,stalinization,1
evan,karos,0
corniel,neile,1
pursuing,formulation,0
lewke,sukey,1
widell,johannes,0
havlin,javelin,1
scold,pinstriped,0
threats,betts,1
visiting,kollath,0
allocator,tennessee's,0
jae,delray,1
arbitrageur,goewey,0
cafarella,rozella,1
yockey,brockie,1
dryly,haile,1
dall,hamil,0
wurdeman,vehemence,0
uenohara,woods,0
trocki,betar,0
through,drew,1
chu,knowledge,0
moisture,mixes,0
busta,guiliano,0
unproven,wisnieski,0
stroop,hatch's,0
regulations,communications,1
balliwick,centralism,0
bernadette,millette,1
dow,courting,0
fruchtman,elucidative,0
pieczynski,wolinski,1
huizenga's,unfeeling,0
rousseau,rouleau,1
chaucer,barg,0
gallard,custer,0
bytes,stites,1
souders,charwomen,0
ikeda,lebeda,1
imitation,hideous,0
marler,edsel,0
frankfurt,kathi,0
swickard,horter,0
slee,ddt,1
barloon,troon,1
schmitz,moritz,1
remark,shark,1
ferns,adjourns,1
celli,petruzzelli,1
each,bleach,1
stroupe,stroop,1
boulais,ilhae,1
tonite,cyphers,0
auctioneer,steer,1
generic,disgrace,0
nordine,notestine,1
morteki,jaime's,0
rubric,associated,0
kock,ploch,1
peay,designee,1
baecker,salz,0
cotton,amalgamating,0
masterson,boilermaker,0
creque,speck,1
russia's,litteral,0
fluorides,divad,0
summiteer,arbour,0
sabine's,cuisines,1
phenotype,bridgham,0
transferability,sustainability,1
doldrums,wapiti,0
ticks,frix,1
ehle,tell,1
abstain,drain,1
formality,mentality,1
accumulation,filtration,1
intrauterine,cascade's,0
avelar,spohr,1
bourret,yett,1
complains,raines,1
garrette,mariette,1
subordinating,salvatore,0
sparacio,lilco's,0
gymboree,be,1
fairley,fondest,0
critelli,borrelli,1
paperweight,reding,0
drab,mcnabb,1
neault,beau,1
basic,kozyrev's,0
misapply,whereby,1
marcellino,astorino,1
physician,presupposition,1
creal,miele,1
democratization,mutilation,1
ragin,ballots,0
glengarry,reanalyses,0
schena,nina,1
incessant,polifroni,0
grear,brigadier,1
compressors,thornberrys,0
innoculation,libration,1
golinski,wilczynski,1
kano,cirigliano,1
disembarkation,pronunciation,1
peddie,heddy,1
baird,vancleve,0
pruyn,nance,0
interrogation,moderation,1
intoxication,frustration,1
recruit,boote,1
mcgroarty,shaffner,0
verderosa,pedrosa,1
argonaut's,uyeda,0
vien,kiehne,1
naysayer,reier,1
tishman,teta,0
possessed,celeste,1
hren,lehn,1
dane,elaine,1
geise,thrice,1
sales',jail's,1
waken,scalp,0
coopers,poopers,1
alsthom,adjustments,0
heming,demming,1
cueva,ellyn,0
sodomized,klieg,0
guyette,chalmette,1
bakula,kula,1
psychotherapist,fennema,0
grandfather's,eliot's,0
leppanen,riddick,0
heindel,rhode-island,0
fugues,havelka,0
xene,skene,1
ruder,tudor,1
defabio,stirling,0
fertilization,representation,1
overextending,amending,1
fare,trosclair,1
speece,juggle,0
plaits,waites,1
pieri,tatem,0
boisclair,they're,1
honn,pete's,0
casiano,aurand,0
alfredo,dedo,1
hughes',koos,1
allocator,fergie,0
proliferation,confabulation,1
vey,anguiano,0
territory's,mee,0
sculpted,catalogue,0
billie,winnett,0
maxx,quinnell,0
marathi,overcharge,0
hogans,ernest,0
kesselring,injections,0
yeates,nagle,0
semen,leemon,1
bellini,notestine,1
umphlett,bequette,1
leftovers,deitz,0
phosphor,krishna,0
yak,cowell,0
vichy,oishi,1
boroski,grzybowski,1
raissa,deteriorate,0
philandering,picton,0
clues,roehl,0
racketeers,prebble,0
catapano,citrano,1
stew's,dinner,0
gallimore,zamfir,0
denominations,visitations,1
k,cabaret,1
zagged,danville,0
costano,vanish,0
missions,recognition's,1
cliff,clif,1
manipulate,joyous,0
chipmakers,sible,0
insubordination,argumentation,1
spivak,seliger,0
arco,arko,1
kroh,p's,0
bernardo's,hatlestad,0
pouty,sarcophagus,0
causation,maturation,1
mcshane,mcwain,1
mouthpart,correlate,0
vito,granito,1
wasem,mississauga,0
pryde,misguide,1
tae,weigh,1
communication,adaptation,1
limine,celine,1
hypes,darrick,0
recchia,sayegh,0
vibration,animation,1
oberon,lands',0
zimmermann,yeh,0
cutlip,j,0
casad,skimping,0
op,sopp,1
npr's,filippone,0
theoretically,lowndes,0
vaccine,celine,1
capitalization,titillation,1
cody,lacosse,0
optician,physician,1
gann,simler,0
ceridian,bissette,0
ross',lacoss,1
marchini,sayiid,0
corvette,irvette,1
bramson,groovy,0
longworth,efron,0
ahead,nedd,1
hezbullah,zabala,1
bettinger,tabbert,0
bins,nintendo's,0
threw,peugh,1
terkel,zahnow,0
lewanna,baglio,0
rabinowitz,crayon,0
laxey,tateho,0
journals,recounting,0
mair,they're,1
modification,machination,1
lemuela,yake,0
dina,emelina,1
keyton,pruette,0
plebeians,koreans,1
beauford,inlaid,0
soonyi,leftism,0
missouri's,woronoff,0
choi,serbin,0
cards',retards,1
scarola,coppola,1
abalone,arnone,1
abandoned,byer,0
kupka,second's,0
schatzman,crites,0
seawolf's,skyles,0
sarchet,piet,1
disembarkation,obliteration,1
celie,giacomelli,1
selle,tavel,1
ina,zena,1
dennard,ricard,1
stol,coal,1
traweek,bawer,0
fey,ay,1
obscuring,wentzville,0
petipa,unhook,0
scohier,equivocating,0
beguile,enthusiasm,0
fedora,pandora,1
pucci,yamaguchi,1
evaluation,dispensation,1
distend,sopher,0
sighed,bruhl,0
interact,racked,1
gomillion,moina,0
hippocratic,schrank,0
corradino,cocanino,1
blue,hartzel,0
reconciliation,sanitation,1
dairy,scary,1
torbett,mastel,0
royko,aldwyn,0
wissler,luisi,0
cavalier,budz,0
dais,thinnest,0
udelle,gabriele,1
greek,respeak,1
preparation,denunciation,1
maslowski,koslowski,1
althoff,bellinghausen,0
altamirano,gagliano,1
mott,massat,1
coffeen,sheen,1
fickle,nikkel,1
scattergory,redgrave,0
answer's,perro,0
mcquade,staid,1
llerena,madalena,1
mcfee,undiplomatic,0
aquilar,cringe,0
varano,oppedisano,1
aquatic,static,1
contraband,reneau,0
siano,italiano,1
melear,propeller,1
rousselle,sell,1
mackay,b'nai,1
athena,selina,1
homesteads,focused,0
chudy,boody,1
shawinigan,pruneda,0
opiela,tequila,1
isolation,accumulation,1
eline,slovenes,0
dubrovsky,orzechowski,1
lastingly,kach,0
guill,melberg,0
pfau,pough,1
d'alene's,seawell,0
breighner,declining,0
castello,costello,1
unstable,chaebol,1
suit's,slathers,0
transits,delcine,0
marburger,czechowski,0
equation,leszczynski,0
phew,houx,1
berliner,leiner,1
pieters,mcfeeters,1
woodlief,enlivens,0
laugher,krandall,0
gimmickry,nordahl,0
stahl,gammal,1
crnkovich,upholstery,0
yamaichi,monnin,0
rosan,billboard,0
luongo,missions,0
trends,friends,1
canonization,navigation,1
toughest,endeavors,0
perrone,droney,1
disinform,vanluven,0
hollingshead,semtex,0
fiene,gouin,1
scandal's,randles,1
saponification,sanitation,1
marolf,lac's,0
astrologer,chilblain,0
ferre,addair,1
edgcomb,dawdling,0
barcella,zirella,1
o'kelly,carpinelli,1
transpires,byers',1
yi,hee,1
information,obligation,1
prince,stiefel,0
pretti,lettie,1
quant,will's,0
martellini,keeny,1
location,friedson,0
squinting,elysee,0
shari,furnari,1
musidora,sonora,1
apparition,malnutrition,1
lotz,gotts,1
serafino,bovino,1
vigdor,paetz,0
nun's,bindley,0
cahouet,recruit,1
balzano,wisby,0
combinable,parsippany,0
bogner,vertol,0
mopped,anzelmo,0
starke,remark,1
smee,xie,1
predawn,raun,1
labatt's,romanticized,0
hearst's,opined,0
gallentine,reaney,1
saguenay,temptress,0
reputation,stiger,0
polymorphic,bathed,0
deana,ghana,1
subbed,snubbed,1
brokini,perugini,1
pillars,pavelko,0
bendele,wendel,1
low,malveaux,1
dornin,rissmiller's,0
alums,essex's,0
michigan,klamon,0
dominating,lorne,0
gargantuan,gardyne,0
scotto,jesson,0
borrelli,brunelli,1
bois,wheeler's,0
berardinelli,illusionists,0
terracciano,gitano,1
bahir,sanjuan,0
regimes,ruhle,0
equation,flagmen,0
amelioration,contemplation,1
resuscitation,agglomeration,1
hydration,consultation,1
wallen,births,0
modernization,sterilization,1
cipri,bios,0
innovations,occupations,1
mic,stick,1
ardeen,hunchine,1
iraqi's,iraqi's,1
sogo,dercole,0
deanna,maiorana,1
rozella,bristle,0
kleinpeter,trinkle,0
elongation,suffocation,1
horace,mohamed,0
efird,navarette,0
ovation,instigation,1
articulation,concentration,1
audition,recission,1
tirey,etheline,0
reinterpretation,vacillation,1
bladder,felps,0
ecology,hematology,1
brookhurst,adorned,0
ski,schlee,1
cayce,erase,1
immunization,innovation,1
lehn,harren,0
antiviral,ripping,0
o'kane,lichlyter,0
embargo,haggett,0
turano,boitano,1
clarida,grajeda,1
emmy's,penza,0
torreon,cloture,0
wartzman,marner,0
magrath,plath,1
coello,pasquarello,1
dimartino,laurino,1
masso,widened,0
asp,baubles,0
pop,koppe,1
patiently,spoilage,0
script,binghamton,0
snip,allaying,0
hessian,biesecker,0
wahoo,marcou,1
disembarkation,cultivation,1
thayers,marring,0
stored,ford,1
kempfer,idleman,0
brandel,yandell,1
stena,angelina,1
terrifying,clouser,0
swann,saporito,0
chengdu,pshew,1
z.,lxi,1
calveras,coalescence,0
inflammation,causation,1
tafaro,dechellis,0
mcgillis,intermarket,0
salsberry,saulsbury,1
victimization,magnification,1
bins,grins,1
squander,conder,1
hesik,vlcek,1
guida,saksida,1
fess,ches,1
kolinski,siminski,1
perrotti,burkart,0
schoenfeldt,aquifers,0
ezra,vowles,0
prostatectomy,ciszek,0
powerhouses,engrossed,0
misappropriation,mobilization,1
kneel,riehl,1
ouellet,toddler,0
gehl,maybelle,1
record's,babyhood,0
cahoot,thuot,1
evaluations,exhortations,1
lifton,boost,0
grimaldo,goodling,0
peckham,deliberating,0
jeanie,cecchini,1
griffith's,rapuano,0
bozell,manuel,1
laymen,finke,0
laminne,rihn,1
peripatetic,spendley,0
pawtucket,puckett,1
lerro,wierenga,0
proclamation,consecration,1
mcpheron,beran,1
nonproliferation,plantation,1
overstate,multimillionaires,0
internationalization,abrogation,1
birthing,maiming,0
cushy,bushey,1
quotation,concatenation,1
supermajority,telecard,0
incubation,revitalization,1
rennie,benney,1
ezell,outsell,1
glorification,punctuation,1
brenna,drycleaning,0
doc,gugliuzza,0
commemorations,fuston,0
eck,macek,1
lined,behind,1
drawdown,orphanage,0
isolationism,caudillo,0
kaleida,mikesell,0
lawrencium,allay,0
unfair,stair,1
ariola,piccola,1
liu,fourtou,1
beg,vending,0
decelle,pesnell,1
strossen,lagana,0
snowy,loewy,1
created,related,1
zon,dorion,1
bombardiers,blender,0
bore,soar,1
turnipseed,koyo,0
vocation,sedimentation,1
louanne,fran,1
bartunek,swilling,0
grassland,chevis,0
contemplation,alteration,1
stinel,uzzell,1
ferri,laprairie,1
station's,installations,1
bakers,akers,1
intoxicates,adolf's,0
alarie,canzoneri,1
mcshane,laine,1
dekay,maye,1
charette,pret,1
fowlkes,venacuro,0
pulmonary,acknowledgeable,0
giovanetti,coletti,1
trout's,youtz,1
himel,wishard,0
preservationist,kings,0
adding,pelka,0
torelli,simonelli,1
goffney,aitken,0
kinney,ginny,1
degradations,croatians,1
halibut,whiter,0
clinicians,definitions,1
hebrides,vanishing,0
dissemination,exacerbation,1
stressed,suppressed,1
unbuildable,boschen,0
biological,deslatte,0
sortino,greeno,1
peeking,fireworks,0
negropalpus,cafiero,0
headrick,cavernous,0
marsicano,hano,1
d'alessandrini,woolens,0
cointreau,bo,1
molina,tijerina,1
gohman,oehmen,1
mcgarvey,pickup,0
reader,kedar,1
horr,laure,1
assaf,disastrous,0
justino,tropeano,1
highlights,kanzi,0
conservators,furtively,0
bikin,medstone,0
faye,replicate,0
nemeth,kachel,0
lexicographer,inman,0
embarcadero,ibero,1
goodine,precipitation,0
showpiece,owl,0
saturate,bryant,0
cossacks,correlations,0
dedicate,finken,0
burtt,wars,0
nair,faire,1
sass,grass,1
japan's,hannes,1
schtick,schlick,1
mina,evelina,1
whoopie,whoopie,1
o'kicki,vickie,1
lettuce,iptay,0
mac's,dacs,1
scheiner,darland,0
amputations,protestations,1
savitt,wit,1
stoneware,displacement,0
pales,whale's,1
between,blouin,1
wyatt,iott,1
decomposed,composed,1
roiled,outmaneuver,0
provine,sabatini,1
mcghie,murphree,1
langbein,endangerment,0
zweig,bicycling,0
satirical,ryder,0
wisch,roehm,0
fallouts,refrigerants,0
buddha,barracuda,1
i.s,dies,1
geary,palmdale,0
flesher,polaroid,0
moat,cote,1
invented,eric,0
hydration,malformation,1
davao,tetreault,1
mindy,mercuri,0
motherhood,inkatha,0
judgeship,siler,0
leeming,apostles,0
unification,conversation,1
santino,palladino,1
risse,sewage,0
automatic,emblematic,1
see,decree,1
conkel,hungarians,0
hanover,tiffany,0
gomer,sohmer,1
taboos,perfetti,0
klimaszewski,chlebowski,0
zalar,hribar,1
prod,funk,0
decesaris,restaurants,0
lesi,martorana,0
vang,t'ang,1
sexier,gehrt,0
kraut,devout,1
cordeiro,botero,1
salzhauer,excellency,0
dioxins,kozemchak,0
interscholastic,sarcastic,1
yee,gymboree,1
siciliano,vitrano,1
shrug,sugg,1
aldus's,vintner,0
foos,q.s,1
tritsch,lich,1
prchal,carvajal,1
jamaican,waken,1
lava,landscaped,0
mobbs,snobs,1
jester,rester,1
aygen,snail,0
restoration,subsidization,1
faulcon,wad,0
boches,colds,0
lorette,piquette,1
assemblage,basile,0
mignano,tigon,0
postgame,acclaim,1
diane,maryanne,1
politte,hause,0
been,kihn,1
montejano,aliano,1
socioeconomic,ergonomic,1
indemnification,genetization,1
herman,melanby,0
colarusso,hollinshead,0
explication,genetization,1
demilitarization,intensification,1
chased,paste,1
saddened,aldermen,0
stays,cray's,1
christiano,campopiano,1
deceleration,stimulation,1
bettini,bottini,1
smither,bissette,0
rhame,inflame,1
expertise,trease,1
cubicle,ericksen,0
sterry,airey,1
rubella,cannella,1
ogren,chojnacki,0
argonauts,bacci,0
nines,bynes,1
vallone,ogoni,1
clay,saye,1
jammu,bleu,1
ziebell,specimen,0
gazeta,gleam,0
zehring,chyron's,0
comedian's,sorgen,0
venality,eventuality,1
seconds,correct,0
compete,jobete,1
capitalizations,proclamations,1
tesler,fessler,1
hight,alright,1
beierle,finish,0
devaluation,diversification,1
disrespected,intersected,1
refers,demurs,1
graven,popick,0
groll,boal,1
malnourished,depression,0
determination's,allegations,1
nailed,liacos,0
kawamoto,toto,1
fliegel,lowman,0
slapping,mahmoud,0
stepfather,caq's,0
poolas,hefler,0
